product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product
prod_27185,Vegetables,719,4.4,103,3598,412,190
prod_27186,Spices,1502,3.6,170,2673,280,366
prod_27187,Dairy,914,4.2,397,3347,192,95
prod_27188,Dairy,740,4.4,343,1229,366,142
prod_27189,Grains,1439,4.4,466,3159,485,379
prod_27190,Meat,1225,4.6,65,776,363,181
prod_27191,Fruits,241,4.2,149,4674,438,312
prod_27192,Fruits,1452,4.7,121,3054,262,255
prod_27193,Beverages,1841,4.5,445,3513,380,312
prod_27194,Fruits,906,3.5,57,3233,266,309
prod_27195,Vegetables,1264,4.6,151,1240,468,256
prod_27196,Meat,1692,4.2,440,997,278,391
prod_27197,Grains,322,3.5,405,2023,484,85
prod_27198,Vegetables,313,4.5,359,3609,216,294
prod_27199,Vegetables,1871,3.9,409,6292,484,271
prod_27200,Spices,1842,4.9,343,5172,287,74
prod_27201,Vegetables,1953,4.2,276,6047,230,358
prod_27202,Dairy,510,4,212,1260,152,318
prod_27203,Spices,851,4.9,211,5464,386,252
prod_27204,Grains,622,4.7,89,6095,165,256
prod_27205,Fruits,1758,4.3,200,2025,475,146
prod_27206,Grains,841,4,351,3773,429,89
prod_27207,Others,599,4.5,267,2663,276,284
prod_27208,Meat,1745,3.5,166,4660,270,228
prod_27209,Snacks,1278,3.9,478,7492,195,50
prod_27210,Dairy,827,4.9,319,2533,265,356
prod_27211,Fruits,550,3.9,137,2633,293,308
prod_27212,Snacks,166,4.6,108,6703,389,137
prod_27213,Grains,256,4.9,396,5881,127,250
prod_27214,Spices,1713,4.9,395,2578,227,233
prod_27215,Beverages,710,4.5,405,7249,311,336
prod_27216,Others,1329,4.4,289,7899,357,217
prod_27217,Grains,456,4.8,304,3528,406,353
prod_27218,Fruits,1896,4.5,75,4549,484,374
prod_27219,Meat,634,5,173,6493,118,287
prod_27220,Dairy,1979,4.1,386,3215,446,58
prod_27221,Grains,1953,3.7,441,3397,355,76
prod_27222,Grains,1655,4.2,323,3763,284,153
prod_27223,Beverages,1174,4.6,447,5223,380,387
prod_27224,Meat,384,4.5,198,6725,191,81
prod_27225,Grains,272,3.5,453,681,167,166
prod_27226,Meat,559,4.3,476,6836,217,181
prod_27227,Beverages,943,4.9,475,1905,131,206
prod_27228,Beverages,423,3.7,401,4620,224,339
prod_27229,Beverages,660,3.7,106,4338,111,172
prod_27230,Dairy,1571,3.8,458,2183,457,235
prod_27231,Fruits,1105,4.4,428,5257,348,94
prod_27232,Fruits,236,4.7,499,2587,457,272
prod_27233,Vegetables,1476,4.8,208,6809,178,148
prod_27234,Grains,418,3.7,401,567,268,285
prod_27235,Vegetables,1545,4.8,99,2023,488,394
prod_27236,Spices,155,4,206,4333,336,202
prod_27237,Meat,613,3.9,198,723,433,133
prod_27238,Snacks,1639,5,67,2619,453,167
prod_27239,Others,758,3.6,398,2493,121,247
prod_27240,Fruits,534,4.3,391,6955,410,335
prod_27241,Snacks,593,3.6,246,6376,479,211
prod_27242,Others,593,4.8,162,666,388,366
prod_27243,Spices,495,3.8,179,2063,330,270
prod_27244,Meat,870,4.2,358,5676,155,344
prod_27245,Beverages,914,3.5,377,5987,386,335
prod_27246,Beverages,1160,4.8,77,2596,305,236
prod_27247,Fruits,890,3.9,236,1506,230,216
prod_27248,Vegetables,1609,3.6,218,1430,461,125
prod_27249,Vegetables,1478,3.7,459,3164,353,145
prod_27250,Others,1379,4.4,160,3633,151,218
prod_27251,Vegetables,1008,5,279,5167,180,195
prod_27252,Beverages,889,4.7,187,2982,328,233
prod_27253,Others,472,4.6,109,4419,102,369
prod_27254,Grains,1241,3.6,156,3311,105,333
prod_27255,Snacks,1777,4.8,140,4651,124,159
prod_27256,Beverages,1866,4.6,139,4468,337,126
prod_27257,Beverages,1871,4.3,457,7368,203,302
prod_27258,Others,787,4.9,488,5550,120,56
prod_27259,Dairy,701,3.9,312,4381,124,241
prod_27260,Snacks,1468,4.2,222,2494,117,220
prod_27261,Snacks,1578,4.2,259,7387,359,320
prod_27262,Snacks,1463,3.9,245,3501,234,358
prod_27263,Spices,224,4.1,492,1988,137,155
prod_27264,Snacks,1768,3.6,348,7941,245,148
prod_27265,Vegetables,1143,3.6,387,4252,436,289
prod_27266,Meat,1357,3.5,335,1111,174,57
prod_27267,Fruits,1764,4.8,125,6268,367,168
prod_27268,Grains,559,4,294,2731,374,339
prod_27269,Others,417,3.9,411,1956,218,84
prod_27270,Fruits,246,4.7,304,7663,392,262
prod_27271,Others,623,4,251,7623,407,157
prod_27272,Vegetables,1726,4,331,7829,456,116
prod_27273,Others,1284,4.4,271,1631,334,197
prod_27274,Grains,343,3.7,273,5076,398,185
prod_27275,Spices,542,4.8,403,3383,160,311
prod_27276,Fruits,373,3.8,346,2864,123,357
prod_27277,Vegetables,1574,3.7,288,6202,201,300
prod_27278,Vegetables,843,4.3,393,4239,149,311
prod_27279,Spices,1215,5,263,6751,195,259
prod_27280,Vegetables,350,4.8,227,4755,439,359
prod_27281,Snacks,1044,3.7,233,1311,398,304
prod_27282,Grains,128,4.4,432,1121,273,186
prod_27283,Fruits,1071,4.8,474,620,152,56
prod_27284,Spices,370,4.2,137,1283,368,257
prod_27285,Spices,254,4.3,465,2676,102,360
prod_27286,Fruits,247,4.4,433,4549,394,125
prod_27287,Meat,1391,4.1,340,4318,165,223
prod_27288,Grains,1540,4,371,1006,210,116
prod_27289,Snacks,1870,3.7,170,1930,184,60
prod_27290,Dairy,1879,3.6,167,5075,165,99
prod_27291,Meat,271,4.2,116,6671,108,121
prod_27292,Grains,642,4,482,5893,116,120
prod_27293,Spices,723,4.6,75,4395,390,340
prod_27294,Beverages,1942,5,437,6972,482,242
prod_27295,Snacks,1988,4.5,356,1163,270,134
prod_27296,Vegetables,1577,3.7,83,4309,139,58
prod_27297,Dairy,581,3.9,384,4489,344,51
prod_27298,Fruits,425,4.7,82,6108,349,231
prod_27299,Grains,1255,4.7,300,7588,175,206
prod_27300,Vegetables,1731,5,395,6302,370,116
prod_27301,Beverages,197,4.1,366,4605,478,67
prod_27302,Beverages,913,5,393,6990,316,66
prod_27303,Dairy,1494,4.9,202,2568,325,321
prod_27304,Snacks,891,4.6,482,4213,331,57
prod_27305,Dairy,233,4,425,3395,497,307
prod_27306,Meat,768,4.8,401,1971,424,191
prod_27307,Others,1157,4.8,388,7810,414,111
prod_27308,Snacks,585,4.3,260,1063,418,209
prod_27309,Grains,847,4.5,465,4082,309,237
prod_27310,Fruits,1985,4.2,288,3163,282,267
prod_27311,Grains,391,4.9,470,1638,265,379
prod_27312,Others,193,4.4,146,6730,107,297
prod_27313,Meat,1273,5,364,2884,291,393
prod_27314,Meat,689,4.7,59,4285,166,66
prod_27315,Snacks,1105,4.2,95,4078,277,295
prod_27316,Beverages,1594,3.6,260,4769,161,391
prod_27317,Fruits,1101,4.6,143,2532,124,157
prod_27318,Dairy,1686,4.4,148,6882,425,381
prod_27319,Grains,499,3.5,288,1973,457,331
prod_27320,Others,193,4.9,167,6227,161,192
prod_27321,Dairy,1967,4.7,489,1545,156,319
prod_27322,Others,639,4.1,145,6596,304,135
prod_27323,Beverages,389,4.8,377,6734,423,145
prod_27324,Beverages,814,3.6,92,1440,494,239
prod_27325,Others,970,4.4,188,3432,495,188
prod_27326,Snacks,1178,4.1,337,5581,277,248
prod_27327,Grains,1384,4.4,201,1073,450,85
prod_27328,Fruits,476,4.8,256,554,442,282
prod_27329,Meat,1344,4.1,400,3618,386,376
prod_27330,Dairy,1416,4,117,6983,480,164
prod_27331,Snacks,1005,3.6,489,3975,330,295
prod_27332,Meat,1989,3.9,413,4951,435,301
prod_27333,Grains,211,4.1,449,4554,235,359
prod_27334,Others,1879,4.9,122,6589,374,74
prod_27335,Vegetables,469,4.4,405,3929,407,347
prod_27336,Meat,1677,4.2,232,2138,393,136
prod_27337,Vegetables,1916,4.3,391,6346,394,271
prod_27338,Grains,1531,4.6,323,546,390,350
prod_27339,Beverages,1944,4.1,328,6820,421,75
prod_27340,Others,217,3.5,424,1927,345,145
prod_27341,Dairy,1696,3.9,323,6846,226,60
prod_27342,Beverages,149,4.7,396,1716,210,209
prod_27343,Dairy,489,4.4,57,1752,327,106
prod_27344,Spices,1915,4.5,179,1886,314,254
prod_27345,Grains,1092,4.6,164,4451,137,394
prod_27346,Fruits,509,4.8,93,4821,202,390
prod_27347,Fruits,258,4.5,56,7597,190,397
prod_27348,Beverages,627,4.3,259,2116,189,165
prod_27349,Spices,1805,3.5,218,7844,164,201
prod_27350,Fruits,1810,4.8,286,5323,487,275
prod_27351,Grains,127,4.8,321,4703,215,340
prod_27352,Fruits,1817,4.1,266,7736,194,139
prod_27353,Grains,949,4.6,382,7481,190,238
prod_27354,Dairy,174,4.1,217,3051,441,182
prod_27355,Beverages,1921,4.3,438,5562,221,222
prod_27356,Others,1380,3.6,154,5004,311,263
prod_27357,Grains,756,4.5,468,4825,389,100
prod_27358,Others,1384,4.9,275,1049,132,95
prod_27359,Dairy,1196,3.5,95,939,464,260
prod_27360,Vegetables,1344,4.3,177,1432,178,213
prod_27361,Meat,419,4.8,475,1892,428,212
prod_27362,Beverages,1207,4.9,352,1130,282,94
prod_27363,Snacks,1400,4.3,209,5484,345,387
prod_27364,Others,368,3.7,391,5362,230,328
prod_27365,Snacks,1397,3.9,489,7139,452,234
prod_27366,Dairy,877,4,231,6576,347,204
prod_27367,Beverages,1745,4.9,192,2276,125,226
prod_27368,Vegetables,960,3.8,285,2298,382,216
prod_27369,Snacks,696,4.8,454,4328,155,233
prod_27370,Fruits,1249,3.9,490,4877,139,381
prod_27371,Fruits,1487,4.8,97,3048,473,116
prod_27372,Dairy,1278,4.3,419,1469,356,127
prod_27373,Others,1910,3.8,412,1198,463,123
prod_27374,Meat,1762,4,166,1286,412,318
prod_27375,Spices,1538,4.7,144,6060,293,359
prod_27376,Vegetables,1839,4.4,201,4884,192,125
prod_27377,Snacks,1549,4,330,6395,221,152
prod_27378,Others,1450,3.9,248,7097,425,165
prod_27379,Vegetables,859,4.7,112,6483,335,364
prod_27380,Vegetables,1083,4.5,229,890,314,141
prod_27381,Meat,144,4.2,149,7662,338,83
prod_27382,Others,175,3.6,124,7936,465,386
prod_27383,Grains,415,4.2,231,549,250,336
prod_27384,Vegetables,975,4.2,219,6224,248,84
prod_27385,Dairy,1093,4.1,371,1259,313,310
prod_27386,Dairy,341,4.9,465,6928,300,175
prod_27387,Others,768,3.6,345,4153,284,295
prod_27388,Beverages,229,4.2,394,1494,328,294
prod_27389,Grains,1733,3.7,343,7388,320,56
prod_27390,Snacks,1132,4.6,198,5859,475,370
prod_27391,Meat,1080,4.4,490,1792,301,127
prod_27392,Dairy,1677,4.9,316,3576,368,336
prod_27393,Dairy,1169,4.3,462,1862,122,286
prod_27394,Meat,1985,4.1,377,7578,433,158
prod_27395,Fruits,377,4.4,136,1199,140,192
prod_27396,Vegetables,642,3.9,57,2572,147,224
prod_27397,Meat,1596,3.6,123,6612,106,378
prod_27398,Grains,995,3.9,363,5324,181,79
prod_27399,Spices,1629,3.9,368,1817,291,264
prod_27400,Beverages,1120,4.1,315,4927,109,140
prod_27401,Beverages,590,4.4,360,3317,200,286
prod_27402,Fruits,235,4.6,471,4564,248,301
prod_27403,Fruits,1157,4.2,339,7333,278,342
prod_27404,Meat,166,4.6,321,6752,468,267
prod_27405,Others,292,3.6,252,1512,197,58
prod_27406,Grains,1399,5,85,6706,474,340
prod_27407,Grains,605,4.2,51,3051,227,72
prod_27408,Meat,1922,4.8,242,6578,363,167
prod_27409,Fruits,1852,4.8,236,2943,138,232
prod_27410,Fruits,689,3.6,74,1930,451,123
prod_27411,Fruits,119,3.5,426,4440,134,76
prod_27412,Fruits,708,3.6,371,1242,114,230
prod_27413,Fruits,1196,4.3,177,4398,315,106
prod_27414,Fruits,1422,4.5,366,3561,386,288
prod_27415,Dairy,1977,3.6,198,6616,451,355
prod_27416,Others,1940,3.5,365,5673,267,359
prod_27417,Vegetables,1370,4.2,57,6099,485,231
prod_27418,Dairy,885,3.7,481,7756,276,235
prod_27419,Spices,1016,3.7,254,7437,175,223
prod_27420,Meat,142,4.4,276,2900,192,248
prod_27421,Beverages,1245,3.9,137,2221,266,190
prod_27422,Grains,313,4.7,160,7561,261,316
prod_27423,Grains,1159,3.8,294,7652,251,190
prod_27424,Fruits,648,4.3,431,2174,294,179
prod_27425,Meat,1372,4.7,307,3881,426,109
prod_27426,Beverages,1636,4.1,407,1711,436,289
prod_27427,Snacks,659,3.7,68,5458,108,58
prod_27428,Grains,683,4.9,50,4550,164,299
prod_27429,Spices,968,4.6,87,2738,319,232
prod_27430,Meat,628,4.5,413,845,385,195
prod_27431,Grains,1279,4.5,291,3062,164,370
prod_27432,Fruits,511,3.6,75,1505,180,249
prod_27433,Beverages,1239,3.5,480,4098,209,305
prod_27434,Dairy,1700,4.1,273,3335,333,348
prod_27435,Spices,406,4.8,143,4565,220,150
prod_27436,Snacks,1075,4.3,223,1903,123,105
prod_27437,Meat,1046,3.7,442,6992,101,346
prod_27438,Vegetables,904,4.5,411,1705,260,339
prod_27439,Snacks,1570,4.4,228,3917,247,326
prod_27440,Beverages,1777,3.7,293,7266,233,315
prod_27441,Meat,1389,4,443,4852,384,186
prod_27442,Vegetables,1140,4.2,71,1152,378,365
prod_27443,Grains,460,4.7,107,2373,143,71
prod_27444,Fruits,1044,4.7,261,1479,464,212
prod_27445,Vegetables,1175,3.6,198,6998,218,306
prod_27446,Dairy,1769,4.2,407,1867,312,289
prod_27447,Meat,1518,3.9,454,4208,362,255
prod_27448,Grains,1301,4.5,424,7519,119,61
prod_27449,Grains,1757,4.4,187,2606,331,289
prod_27450,Dairy,937,4.7,113,4946,333,76
prod_27451,Meat,267,4.5,197,4553,345,304
prod_27452,Meat,1467,4.6,477,5834,353,395
prod_27453,Others,665,3.5,326,6419,110,385
prod_27454,Beverages,1167,3.6,337,4517,244,50
prod_27455,Fruits,1466,4,84,2922,131,232
prod_27456,Beverages,1474,4,240,4397,410,97
prod_27457,Vegetables,1324,4.5,53,1312,301,129
prod_27458,Spices,776,4.6,313,1225,102,301
prod_27459,Spices,1108,4.1,117,4682,193,65
prod_27460,Beverages,1722,4.5,257,3578,267,204
prod_27461,Snacks,1299,4.6,492,5855,396,171
prod_27462,Dairy,965,4.3,312,4586,307,220
prod_27463,Others,1240,4.3,90,566,320,95
prod_27464,Fruits,623,3.5,50,2938,144,354
prod_27465,Grains,408,4.2,409,7446,474,191
prod_27466,Beverages,1265,3.7,202,646,221,124
prod_27467,Vegetables,1006,4.2,124,6738,188,388
prod_27468,Spices,362,4.1,259,4247,186,348
prod_27469,Dairy,997,3.9,263,6675,134,151
prod_27470,Others,637,4.2,306,4755,166,310
prod_27471,Meat,1060,4.2,119,7541,495,140
prod_27472,Vegetables,682,4.2,498,2530,298,57
prod_27473,Grains,413,4.6,261,6631,486,84
prod_27474,Others,917,3.8,173,926,439,192
prod_27475,Dairy,1875,4.4,170,7792,192,389
prod_27476,Fruits,1113,4.9,389,4206,485,188
prod_27477,Beverages,371,4.2,134,4605,200,101
prod_27478,Others,187,4.3,50,3573,434,253
prod_27479,Others,1678,3.8,269,4275,293,167
prod_27480,Dairy,240,3.8,385,4216,182,329
prod_27481,Others,1076,4.6,408,7285,257,55
prod_27482,Spices,1993,3.7,401,3970,271,368
prod_27483,Spices,913,4.3,200,2306,445,170
prod_27484,Dairy,206,4.3,392,2212,173,188
prod_27485,Beverages,154,3.7,117,4380,366,182
prod_27486,Spices,1767,3.5,172,2788,343,351
prod_27487,Beverages,1788,3.9,305,2888,196,83
prod_27488,Spices,1237,3.8,104,6199,163,283
prod_27489,Fruits,1175,4.3,487,4275,294,175
prod_27490,Others,450,4.9,74,6822,399,233
prod_27491,Fruits,274,4.2,58,7520,192,273
prod_27492,Meat,1073,3.5,149,3503,152,355
prod_27493,Fruits,1884,4.2,316,2951,109,302
prod_27494,Grains,1829,3.5,437,1284,256,111
prod_27495,Grains,1788,4.2,361,2999,401,68
prod_27496,Vegetables,500,4.6,209,3455,342,378
prod_27497,Dairy,1594,3.8,244,6621,252,384
prod_27498,Snacks,1679,3.6,52,5996,178,99
prod_27499,Spices,1054,4.3,403,1969,201,283
prod_27500,Vegetables,312,4.2,59,2370,151,396
prod_27501,Grains,503,4.3,196,5460,395,106
prod_27502,Vegetables,1786,3.5,106,6141,315,147
prod_27503,Spices,1744,3.9,456,710,453,201
prod_27504,Meat,1064,3.7,193,5159,413,124
prod_27505,Snacks,1325,4.4,234,5422,126,240
prod_27506,Vegetables,1811,3.9,211,7523,335,187
prod_27507,Spices,275,3.9,376,4712,248,358
prod_27508,Fruits,356,3.8,214,2668,416,185
prod_27509,Dairy,443,4.1,345,1888,124,392
prod_27510,Snacks,285,4.8,288,4877,497,61
prod_27511,Snacks,1460,4.1,391,3947,336,308
prod_27512,Grains,231,4.6,492,2372,121,127
prod_27513,Meat,710,4.4,68,7897,419,124
prod_27514,Grains,1572,4,467,6600,497,146
prod_27515,Vegetables,441,4,308,5901,148,207
prod_27516,Others,1171,4,487,4905,104,341
prod_27517,Fruits,829,3.7,404,1374,277,247
prod_27518,Beverages,1327,4.1,99,5876,345,378
prod_27519,Others,492,4.4,70,2740,258,191
prod_27520,Fruits,1289,3.6,393,2979,268,275
prod_27521,Beverages,1569,4.1,269,2700,291,88
prod_27522,Dairy,1850,4.3,464,4800,180,196
prod_27523,Meat,1102,4.9,165,4858,360,233
prod_27524,Spices,463,4.6,253,5981,116,183
prod_27525,Others,485,4.4,455,645,362,127
prod_27526,Grains,647,4.9,301,1895,155,251
prod_27527,Snacks,537,4.7,402,7887,454,201
prod_27528,Spices,962,4.3,233,2637,284,266
prod_27529,Vegetables,1513,4.7,213,7060,273,338
prod_27530,Beverages,305,3.9,398,4943,312,379
prod_27531,Snacks,1784,4.3,57,7634,114,298
prod_27532,Fruits,1999,3.6,461,1853,454,352
prod_27533,Meat,392,3.8,223,4085,194,56
prod_27534,Beverages,316,4.9,322,5471,204,121
prod_27535,Meat,413,4.4,452,4285,479,99
prod_27536,Snacks,1199,3.9,122,817,379,266
prod_27537,Beverages,670,3.6,389,3768,307,189
prod_27538,Spices,443,4.4,228,7836,345,54
prod_27539,Meat,1471,3.7,148,7642,236,106
prod_27540,Snacks,1915,4.8,301,2813,348,125
prod_27541,Spices,1279,3.5,298,2244,153,84
prod_27542,Dairy,1120,4.3,71,5986,113,385
prod_27543,Beverages,526,4.8,120,3244,211,141
prod_27544,Vegetables,225,4.5,122,5704,441,387
prod_27545,Others,1281,4.9,265,7782,174,361
prod_27546,Others,991,4.2,339,5776,493,184
prod_27547,Dairy,1820,4.9,235,7301,146,373
prod_27548,Spices,177,4.9,292,7004,187,142
prod_27549,Dairy,325,4.9,404,4546,491,285
prod_27550,Meat,1178,4.9,199,7207,247,313
prod_27551,Others,1287,4.7,168,3770,119,80
prod_27552,Grains,1051,4.8,130,7437,244,103
prod_27553,Fruits,329,3.5,172,917,431,68
prod_27554,Beverages,425,4.4,485,1723,246,287
prod_27555,Grains,387,3.7,161,4286,146,126
prod_27556,Spices,1173,4.6,52,6345,450,154
prod_27557,Beverages,1280,3.6,400,2091,418,148
prod_27558,Meat,1864,3.6,481,6927,422,400
prod_27559,Snacks,1005,4.1,139,6842,106,154
prod_27560,Dairy,1892,4.8,168,3250,255,237
prod_27561,Vegetables,1278,4.4,100,3089,179,277
prod_27562,Vegetables,1495,4.5,415,5177,483,50
prod_27563,Dairy,1003,4.9,338,1166,413,275
prod_27564,Grains,221,4.1,456,6688,119,95
prod_27565,Vegetables,267,3.8,405,1458,425,128
prod_27566,Others,1092,4.4,181,7920,418,392
prod_27567,Vegetables,1581,3.5,307,1724,385,131
prod_27568,Others,1568,3.7,243,1906,211,384
prod_27569,Others,364,4.9,295,3192,455,399
prod_27570,Spices,523,3.7,125,1862,359,117
prod_27571,Beverages,953,4.7,308,6142,329,199
prod_27572,Others,846,4.2,188,5569,382,148
prod_27573,Spices,1420,4.6,474,4496,328,305
prod_27574,Snacks,724,4.5,350,6015,244,337
prod_27575,Others,855,4.7,270,2071,417,261
prod_27576,Dairy,1834,4.1,361,4726,410,358
prod_27577,Spices,1480,4.4,460,4289,227,270
prod_27578,Vegetables,1110,3.5,191,4981,121,262
prod_27579,Spices,1879,5,63,3197,322,90
prod_27580,Dairy,1529,4.2,219,7202,454,345
prod_27581,Beverages,1301,3.7,236,5149,299,173
prod_27582,Vegetables,985,4.3,275,2744,224,279
prod_27583,Spices,644,4.9,315,5927,260,296
prod_27584,Dairy,753,4.6,274,5965,166,146
prod_27585,Others,165,4.3,383,2568,156,244
prod_27586,Snacks,1141,4.7,292,3346,177,275
prod_27587,Spices,1334,4.9,472,2414,110,250
prod_27588,Fruits,791,4.4,364,5089,146,212
prod_27589,Vegetables,738,3.9,106,2471,349,399
prod_27590,Beverages,1874,4.1,454,3764,471,112
prod_27591,Fruits,628,3.5,136,4514,487,209
prod_27592,Dairy,1157,4.6,487,2491,208,267
prod_27593,Others,1752,3.6,469,3407,288,229
prod_27594,Others,1701,4.5,177,5539,465,164
prod_27595,Snacks,238,4.2,381,6120,266,128
prod_27596,Others,322,3.5,179,6452,229,330
prod_27597,Fruits,1774,3.5,224,6474,206,305
prod_27598,Others,1165,3.9,480,713,230,308
prod_27599,Vegetables,1516,4.8,273,5022,221,365
prod_27600,Spices,575,3.5,186,4076,439,365
prod_27601,Spices,1303,4.2,190,1544,254,166
prod_27602,Others,626,4.8,393,893,123,148
prod_27603,Vegetables,215,3.8,262,1415,292,364
prod_27604,Beverages,1291,3.5,448,2583,406,168
prod_27605,Meat,449,5,475,5089,379,365
prod_27606,Grains,196,4.2,83,4248,479,361
prod_27607,Meat,1802,3.5,366,3989,488,299
prod_27608,Others,921,4.2,77,1478,268,124
prod_27609,Meat,510,4.3,60,7178,366,209
prod_27610,Dairy,547,4.1,424,2651,392,135
prod_27611,Vegetables,1866,5,473,6559,160,283
prod_27612,Dairy,134,3.8,364,4834,254,328
prod_27613,Vegetables,965,3.9,298,6853,280,312
prod_27614,Dairy,174,4.2,348,7505,457,260
prod_27615,Vegetables,1737,4.5,65,7755,380,218
prod_27616,Vegetables,1817,4.1,316,3032,409,154
prod_27617,Others,1458,4.7,385,3961,338,307
prod_27618,Others,1993,4.5,136,4427,330,301
prod_27619,Vegetables,1949,3.7,52,571,402,353
prod_27620,Fruits,1467,3.9,484,3890,488,317
prod_27621,Snacks,1920,4.4,239,6121,457,270
prod_27622,Others,1787,3.9,203,4554,252,176
prod_27623,Dairy,1753,3.6,113,934,428,57
prod_27624,Grains,415,4.3,176,2839,261,262
prod_27625,Beverages,288,4.8,401,5358,414,92
prod_27626,Vegetables,1715,4.7,327,4776,238,268
prod_27627,Fruits,121,4.2,271,5370,394,272
prod_27628,Beverages,501,4.4,247,4771,151,277
prod_27629,Snacks,397,4.3,459,875,260,360
prod_27630,Dairy,685,4.5,274,1419,219,165
prod_27631,Dairy,1267,4,323,5334,144,188
prod_27632,Spices,1438,4.9,345,7229,386,296
prod_27633,Beverages,1197,4.5,277,4400,213,58
prod_27634,Grains,474,3.8,414,4423,417,99
prod_27635,Snacks,1533,3.9,394,2522,156,256
prod_27636,Spices,1120,4.7,86,6467,295,201
prod_27637,Snacks,826,4.9,153,1077,335,317
prod_27638,Others,1644,4.3,453,4219,298,129
prod_27639,Others,1453,4.4,57,6194,321,283
prod_27640,Grains,964,4.5,411,4035,116,143
prod_27641,Grains,196,3.6,332,5930,318,175
prod_27642,Meat,1240,4.9,290,4618,134,170
prod_27643,Vegetables,403,4.8,258,5034,456,352
prod_27644,Fruits,1673,4.1,109,4579,460,102
prod_27645,Spices,370,4.8,219,3061,160,109
prod_27646,Fruits,928,4,477,2224,172,304
prod_27647,Meat,896,4.4,470,6112,379,263
prod_27648,Snacks,1656,4.2,241,7974,132,352
prod_27649,Others,1488,4.1,128,4135,478,221
prod_27650,Grains,1892,4.2,94,2699,439,269
prod_27651,Dairy,1421,4.3,106,2829,290,343
prod_27652,Snacks,1762,4.2,325,1327,275,223
prod_27653,Snacks,269,4,311,3025,355,383
prod_27654,Spices,1136,3.5,401,765,239,381
prod_27655,Others,1723,4.1,477,2388,213,108
prod_27656,Snacks,1651,4.2,251,6682,158,218
prod_27657,Grains,618,4.8,135,7450,457,259
prod_27658,Spices,819,4.7,266,6275,247,348
prod_27659,Grains,1351,4.8,73,6215,208,293
prod_27660,Meat,391,3.9,235,4249,145,209
prod_27661,Snacks,1284,3.7,53,7711,491,199
prod_27662,Beverages,1222,4.3,162,5754,305,60
prod_27663,Others,305,4.4,488,5661,406,165
prod_27664,Others,231,4.3,89,5175,301,194
prod_27665,Vegetables,1449,4.1,293,3631,327,261
prod_27666,Grains,1546,4.2,303,4309,365,174
prod_27667,Grains,1755,5,410,2420,192,388
prod_27668,Grains,1691,5,462,3911,427,109
prod_27669,Dairy,750,3.5,289,6612,495,106
prod_27670,Dairy,1257,4.4,162,2079,340,155
prod_27671,Grains,1771,4.5,82,1848,379,378
prod_27672,Snacks,710,4.8,353,5398,116,223
prod_27673,Grains,363,3.7,271,7258,271,169
prod_27674,Meat,1152,4.4,98,3781,422,273
prod_27675,Snacks,518,4.5,339,2457,226,223
prod_27676,Spices,1102,4.1,273,5381,235,61
prod_27677,Beverages,1483,4.4,308,2817,228,64
prod_27678,Fruits,770,4.3,449,1473,401,328
prod_27679,Beverages,162,4.8,124,6101,314,308
prod_27680,Spices,1152,3.7,314,1688,290,283
prod_27681,Spices,284,3.8,233,4563,476,63
prod_27682,Beverages,1003,4.4,269,5227,328,170
prod_27683,Meat,1846,3.5,469,7939,468,114
prod_27684,Snacks,401,4.1,123,557,197,66
prod_27685,Vegetables,113,3.8,149,7558,362,225
prod_27686,Fruits,760,3.6,50,3364,135,101
prod_27687,Dairy,607,3.6,190,6583,200,395
prod_27688,Grains,1768,4,56,3904,408,217
prod_27689,Spices,383,3.8,443,1265,218,156
prod_27690,Others,660,4.4,482,5396,160,272
prod_27691,Spices,812,4.1,251,4399,256,387
prod_27692,Spices,1046,4.9,458,4402,118,201
prod_27693,Beverages,265,3.7,297,3048,177,242
prod_27694,Beverages,1446,4,209,6250,125,189
prod_27695,Dairy,1834,3.8,135,2033,201,274
prod_27696,Vegetables,1390,4.9,499,1931,336,228
prod_27697,Snacks,1471,4.2,325,3044,336,78
prod_27698,Dairy,1876,4.8,393,5969,219,275
prod_27699,Grains,436,4.8,400,4729,261,167
prod_27700,Beverages,540,4.3,80,6760,109,128
prod_27701,Spices,1305,4.5,67,1417,119,400
prod_27702,Snacks,958,3.8,307,6058,163,381
prod_27703,Vegetables,1352,4.5,330,4988,151,174
prod_27704,Beverages,878,4.9,198,6833,387,74
prod_27705,Spices,908,3.5,122,7615,351,114
prod_27706,Dairy,1259,4.6,112,3690,164,124
prod_27707,Meat,655,3.8,55,1859,180,115
prod_27708,Meat,289,4.2,413,3417,101,400
prod_27709,Fruits,1030,4.2,349,737,249,95
prod_27710,Spices,1769,4,119,7513,150,390
prod_27711,Dairy,1001,3.6,214,1941,384,283
prod_27712,Others,813,4.1,492,2076,475,174
prod_27713,Snacks,272,4.7,305,6440,184,183
prod_27714,Snacks,144,4.5,363,7478,261,127
prod_27715,Fruits,614,4.2,393,2395,297,212
prod_27716,Dairy,946,3.7,491,6769,420,178
prod_27717,Grains,1507,3.7,205,5490,249,293
prod_27718,Vegetables,535,3.6,171,5944,305,302
prod_27719,Fruits,682,4.2,391,6716,235,262
prod_27720,Fruits,300,4.7,278,4099,327,343
prod_27721,Snacks,253,3.6,230,3323,451,114
prod_27722,Spices,798,4.8,349,1440,347,54
prod_27723,Vegetables,1175,4.9,441,6538,224,232
